Pair	K562_Ctcf_E	K562_Dnase1_E	K562_H3k27ac_E	K562_H3k27me3_E	K562_H3k36me3_E	K562_H3k4me2_E	K562_H3k9ac_E	K562_H4k20me1_E	K562_Rad21_E	K562_Tbp_E	K562_Ctcf_P	K562_Dnase1_P	K562_H3k27ac_P	K562_H3k27me3_P	K562_H3k36me3_P	K562_H3k4me2_P	K562_H3k9ac_P	K562_H4k20me1_P	K562_Rad21_P	K562_Tbp_P	K562_Correlation	K562_Exp	Class
chr15_43916541_43924442-chr15_44034348_44042259	0	0	0	1	0	0	0	0	0	0	1	1	1	0	1	1	1	1	0	1	-0.472527	1.80928	1
chr15_44128499_44135043-chr15_44092692_44100030	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	0	0	1	0.267885	0.573917	1
chr16_151499_155258-chr16_104233_110870	0	1	1	0	1	1	1	0	0	0	0	1	1	0	1	1	1	0	0	0	0.936528	1.68855	1
chr16_151499_155258-chr16_180935_191222	0	1	1	0	1	1	1	0	0	0	0	1	1	0	1	1	1	0	0	1	0.861754	0.204734	1
chr16_151499_155258-chr16_227105_231771	0	1	1	0	1	1	1	0	0	0	1	1	1	0	1	1	1	0	1	0	0.681599	21.805	1
chr16_151499_155258-chr16_231771_245995	0	1	1	0	1	1	1	0	0	0	1	1	1	0	1	1	1	0	0	0	0.859069	1.13943	1
chr16_151499_155258-chr16_263354_277803	0	1	1	0	1	1	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0.812055	1.13943	1
chr16_151499_155258-chr16_413010_420925	0	1	1	0	1	1	1	0	0	0	0	1	1	0	1	1	1	0	0	0	0.978472	2.88464	1
chr16_155258_160532-chr16_104233_110870	1	1	1	0	1	1	1	0	1	0	0	1	1	0	1	1	1	0	0	0	0.573614	1.68855	1
chr16_155258_160532-chr16_116692_124058	1	1	1	0	1	1	1	0	1	0	0	1	0	0	0	1	1	1	0	0	0.518951	0.24061	1
chr16_155258_160532-chr16_180935_191222	1	1	1	0	1	1	1	0	1	0	0	1	1	0	1	1	1	0	0	1	0.558322	0.204734	1
chr16_155258_160532-chr16_207784_223301	1	1	1	0	1	1	1	0	1	0	0	1	1	0	0	1	1	0	0	0	0.676557	21.2281	1
chr16_155258_160532-chr16_227105_231771	1	1	1	0	1	1	1	0	1	0	1	1	1	0	1	1	1	0	1	0	0.953103	21.805	1
chr16_155258_160532-chr16_231771_245995	1	1	1	0	1	1	1	0	1	0	1	1	1	0	1	1	1	0	0	0	0.745502	1.13943	1
chr16_155258_160532-chr16_252186_263354	1	1	1	0	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	-0.00330204	1.13943	1
chr16_155258_160532-chr16_263354_277803	1	1	1	0	1	1	1	0	1	0	0	0	1	0	1	1	1	0	0	0	0.509461	1.13943	1
chr16_155258_160532-chr16_320280_337943	1	1	1	0	1	1	1	0	1	0	1	1	0	1	1	1	1	0	1	0	0.579172	0.025877	1
chr16_155258_160532-chr16_420925_432671	1	1	1	0	1	1	1	0	1	0	0	1	1	0	1	1	1	0	0	0	0.695241	2.88464	1
chr16_155258_160532-chr16_436972_440161	1	1	1	0	1	1	1	0	1	0	1	0	1	0	0	1	1	0	0	0	0.645698	0.958396	1
chr16_155258_160532-chr16_514366_543413	1	1	1	0	1	1	1	0	1	0	1	1	0	0	1	0	1	1	1	0	0.47229	0.073353	1
chr16_155258_160532-chr16_543473_556514	1	1	1	0	1	1	1	0	1	0	1	1	0	0	0	0	1	0	1	0	0.555812	0.073353	1
chr16_160532_164689-chr16_104233_110870	0	1	1	0	1	1	1	0	0	0	0	1	1	0	1	1	1	0	0	0	0.856743	1.68855	1
chr16_160532_164689-chr16_180935_191222	0	1	1	0	1	1	1	0	0	0	0	1	1	0	1	1	1	0	0	1	0.884933	0.204734	1
chr16_160532_164689-chr16_207784_223301	0	1	1	0	1	1	1	0	0	0	0	1	1	0	0	1	1	0	0	0	0.90677	21.2281	1
chr16_160532_164689-chr16_227105_231771	0	1	1	0	1	1	1	0	0	0	1	1	1	0	1	1	1	0	1	0	0.720753	21.805	1
chr16_160532_164689-chr16_231771_245995	0	1	1	0	1	1	1	0	0	0	1	1	1	0	1	1	1	0	0	0	0.799385	1.13943	1
chr16_160532_164689-chr16_252186_263354	0	1	1	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0.119524	1.13943	1
chr16_160532_164689-chr16_413010_420925	0	1	1	0	1	1	1	0	0	0	0	1	1	0	1	1	1	0	0	0	0.967166	2.88464	1
chr16_160532_164689-chr16_543473_556514	0	1	1	0	1	1	1	0	0	0	1	1	0	0	0	0	1	0	1	0	0.115611	0.073353	1
chr16_191222_194336-chr16_104233_110870	1	1	1	0	0	1	1	0	0	0	0	1	1	0	1	1	1	0	0	0	0.424663	1.68855	1
chr16_191222_194336-chr16_112848_115913	1	1	1	0	0	1	1	0	0	0	1	1	0	0	0	0	1	0	1	0	0.522139	0.24061	1
chr16_191222_194336-chr16_125725_134450	1	1	1	0	0	1	1	0	0	0	0	1	1	0	1	1	1	1	0	1	0.477101	0.732275	1
chr16_191222_194336-chr16_164689_169840	1	1	1	0	0	1	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0.589509	0.204734	1
chr16_191222_194336-chr16_207784_223301	1	1	1	0	0	1	1	0	0	0	0	1	1	0	0	1	1	0	0	0	0.747786	21.2281	1
chr16_191222_194336-chr16_227105_231771	1	1	1	0	0	1	1	0	0	0	1	1	1	0	1	1	1	0	1	0	0.723266	21.805	1
chr16_191222_194336-chr16_413010_420925	1	1	1	0	0	1	1	0	0	0	0	1	1	0	1	1	1	0	0	0	0.57798	2.88464	1
chr16_245995_249075-chr16_104233_110870	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0.49949	1.68855	1
chr16_245995_249075-chr16_112848_115913	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0.266856	0.24061	1
chr16_245995_249075-chr16_116692_124058	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0.255038	0.24061	1
chr16_245995_249075-chr16_125725_134450	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	1	0	1	0.406413	0.732275	1
chr16_245995_249075-chr16_263354_277803	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0.420983	1.13943	1
chr16_245995_249075-chr16_413010_420925	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0.27604	2.88464	1
chr16_297364_299096-chr16_125725_134450	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	1	1	0	1	0.432035	0.732275	1
chr16_349199_363868-chr16_104233_110870	1	1	0	0	1	0	1	0	0	0	0	1	1	0	1	1	1	0	0	0	0.391459	1.68855	1
chr16_349199_363868-chr16_231771_245995	1	1	0	0	1	0	1	0	0	0	1	1	1	0	1	1	1	0	0	0	0.60885	1.13943	1
chr16_349199_363868-chr16_252186_263354	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0.699816	1.13943	1
chr16_349199_363868-chr16_263354_277803	1	1	0	0	1	0	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0.270279	1.13943	1
chr16_363868_370529-chr16_104233_110870	1	1	0	0	1	0	1	1	0	0	0	1	1	0	1	1	1	0	0	0	0.312083	1.68855	1
chr16_363868_370529-chr16_112848_115913	1	1	0	0	1	0	1	1	0	0	1	1	0	0	0	0	1	0	1	0	0.0835235	0.24061	1
chr16_363868_370529-chr16_180935_191222	1	1	0	0	1	0	1	1	0	0	0	1	1	0	1	1	1	0	0	1	-0.119166	0.204734	1
chr16_363868_370529-chr16_231771_245995	1	1	0	0	1	0	1	1	0	0	1	1	1	0	1	1	1	0	0	0	0.441762	1.13943	1
chr16_363868_370529-chr16_252186_263354	1	1	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0.712139	1.13943	1
chr16_363868_370529-chr16_263354_277803	1	1	0	0	1	0	1	1	0	0	0	0	1	0	1	1	1	0	0	0	0.312815	1.13943	1
chr16_370529_374539-chr16_104233_110870	0	1	1	0	1	1	1	1	0	0	0	1	1	0	1	1	1	0	0	0	0.790248	1.68855	1
chr16_370529_374539-chr16_252186_263354	0	1	1	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0.117388	1.13943	1
chr16_370529_374539-chr16_263354_277803	0	1	1	0	1	1	1	1	0	0	0	0	1	0	1	1	1	0	0	0	0.642831	1.13943	1
chr16_374539_387241-chr16_104233_110870	0	1	1	0	0	1	1	1	0	0	0	1	1	0	1	1	1	0	0	0	0.50763	1.68855	1
chr16_392110_394890-chr16_104233_110870	0	0	0	0	1	0	1	0	0	1	0	1	1	0	1	1	1	0	0	0	0.610462	1.68855	1
chr16_392110_394890-chr16_112848_115913	0	0	0	0	1	0	1	0	0	1	1	1	0	0	0	0	1	0	1	0	0.00496689	0.24061	1
chr16_392110_394890-chr16_116692_124058	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	1	1	1	0	0	0.000224963	0.24061	1
chr16_392110_394890-chr16_125725_134450	0	0	0	0	1	0	1	0	0	1	0	1	1	0	1	1	1	1	0	1	0.560712	0.732275	1
chr16_392110_394890-chr16_227105_231771	0	0	0	0	1	0	1	0	0	1	1	1	1	0	1	1	1	0	1	0	-0.107813	21.805	1
chr16_392110_394890-chr16_231771_245995	0	0	0	0	1	0	1	0	0	1	1	1	1	0	1	1	1	0	0	0	0.469313	1.13943	1
chr16_392110_394890-chr16_252186_263354	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0.791947	1.13943	1
chr16_392110_394890-chr16_263354_277803	0	0	0	0	1	0	1	0	0	1	0	0	1	0	1	1	1	0	0	0	0.62498	1.13943	1
chr16_392110_394890-chr16_543473_556514	0	0	0	0	1	0	1	0	0	1	1	1	0	0	0	0	1	0	1	0	0.0885904	0.073353	1
chr16_478223_481292-chr16_263354_277803	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	0.262601	1.13943	1
chr16_507074_514366-chr16_104233_110870	0	0	1	0	0	1	1	1	0	0	0	1	1	0	1	1	1	0	0	0	0.331257	1.68855	1
chr16_507074_514366-chr16_125725_134450	0	0	1	0	0	1	1	1	0	0	0	1	1	0	1	1	1	1	0	1	0.451328	0.732275	1
chr19_54331773_54346301-chr19_54463218_54469094	1	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0.487368	0	1
chr19_54331773_54346301-chr19_54471705_54498373	1	1	0	1	0	0	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0.203858	0	1
chr19_54331773_54346301-chr19_54600850_54620705	1	1	0	1	0	0	0	0	1	0	0	1	1	0	1	1	1	0	0	1	-0.637826	0.601771	1
chr19_54331773_54346301-chr19_54620705_54622004	1	1	0	1	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	-0.469833	0.601771	1
chr19_54331773_54346301-chr19_54622004_54643159	1	1	0	1	0	0	0	0	1	0	0	1	1	0	1	1	1	1	0	1	-0.844041	0.601771	1
chr19_54331773_54346301-chr19_54647787_54653912	1	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.260407	0.186744	1
chr19_54331773_54346301-chr19_54663039_54664754	1	1	0	1	0	0	0	0	1	0	1	1	1	0	0	1	1	0	0	1	0.158608	0.033168	1
chr19_54331773_54346301-chr19_54664754_54667583	1	1	0	1	0	0	0	0	1	0	0	1	1	0	0	1	1	0	0	0	-0.351426	0.033168	1
chr19_54331773_54346301-chr19_54667671_54677284	1	1	0	1	0	0	0	0	1	0	1	1	0	0	0	1	1	1	1	0	0.287522	0.00584	1
chr19_54331773_54346301-chr19_54677284_54691409	1	1	0	1	0	0	0	0	1	0	1	1	1	0	1	1	1	0	0	0	-0.386532	0.99834	1
chr19_54331773_54346301-chr19_54703388_54706734	1	1	0	1	0	0	0	0	1	0	0	1	1	0	1	1	1	1	0	0	-0.693446	19.2421	1
chr19_54331773_54346301-chr19_54738658_54764091	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0.310272	0.000682	1
chr19_54331773_54346301-chr19_54837886_54859497	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0.453854	0	1
chr19_54331773_54346301-chr19_54882151_54893239	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0.181562	0	1
chr19_54331773_54346301-chr19_54935996_54949475	1	1	0	1	0	0	0	0	1	0	1	1	0	1	0	1	1	1	1	0	0.850883	0.001509	1
chr19_54331773_54346301-chr19_55010971_55030075	1	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0.404749	0.000326	1
chr19_54349211_54357838-chr19_54463218_54469094	1	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0.410424	0	1
chr19_54349211_54357838-chr19_54471705_54498373	1	0	0	1	0	0	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0.12761	0	1
chr19_54349211_54357838-chr19_54600850_54620705	1	0	0	1	0	0	0	0	1	0	0	1	1	0	1	1	1	0	0	1	-0.741615	0.601771	1
chr19_54349211_54357838-chr19_54677284_54691409	1	0	0	1	0	0	0	0	1	0	1	1	1	0	1	1	1	0	0	0	-0.30336	0.99834	1
chr19_54349211_54357838-chr19_54738658_54764091	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0.394366	0.000682	1
chr19_54349211_54357838-chr19_54837886_54859497	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0.515432	0	1
chr19_54349211_54357838-chr19_55118673_55130532	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0.515432	4.3e-05	1
chr19_54359237_54361186-chr19_54471705_54498373	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0.696669	0	1
chr19_54359237_54361186-chr19_54643159_54647787	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	-0.328314	0.186744	1
chr19_54359237_54361186-chr19_54667671_54677284	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1	1	1	0	0.340982	0.00584	1
chr19_54359237_54361186-chr19_54882151_54893239	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0.722099	0	1
chr19_54359237_54361186-chr19_54927412_54932667	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0.7563	0	1
chr19_54400693_54404436-chr19_54600850_54620705	0	1	0	1	0	1	0	1	0	0	0	1	1	0	1	1	1	0	0	1	0.170587	0.601771	1
chr19_54400693_54404436-chr19_54620705_54622004	0	1	0	1	0	1	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0.0821943	0.601771	1
chr19_54400693_54404436-chr19_54837886_54859497	0	1	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0.383643	0	1
chr19_54404436_54407727-chr19_54600850_54620705	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	1	-0.377641	0.601771	1
chr19_54404436_54407727-chr19_54882151_54893239	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0.722099	0	1
chr19_54407727_54410929-chr19_54600850_54620705	1	1	0	1	0	0	0	1	1	0	0	1	1	0	1	1	1	0	0	1	-0.739121	0.601771	1
chr19_54407727_54410929-chr19_54667671_54677284	1	1	0	1	0	0	0	1	1	0	1	1	0	0	0	1	1	1	1	0	0.296123	0.00584	1
chr19_54407727_54410929-chr19_54935996_54949475	1	1	0	1	0	0	0	1	1	0	1	1	0	1	0	1	1	1	1	0	0.734691	0.001509	1
chr19_54421501_54429407-chr19_54927412_54932667	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0.7563	0	1
chr19_54429407_54436894-chr19_54600850_54620705	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	1	0.332082	0.601771	1
chr19_54429407_54436894-chr19_54882151_54893239	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0.166171	0	1
chr19_54436894_54439613-chr19_54600850_54620705	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	1	-0.377641	0.601771	1
chr19_54436894_54439613-chr19_54882151_54893239	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0.722099	0	1
chr19_54440693_54447985-chr19_54600850_54620705	1	1	0	1	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	1	-0.277593	0.601771	1
chr19_54440693_54447985-chr19_54837886_54859497	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.241667	0	1
chr19_54440693_54447985-chr19_54882151_54893239	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0.0502271	0	1
chr19_54528884_54539322-chr19_54882151_54893239	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0.0023755	0	1
chr19_54657233_54663039-chr19_54600850_54620705	1	1	1	0	1	1	1	0	0	0	0	1	1	0	1	1	1	0	0	1	0.718367	0.601771	1
chr19_54657233_54663039-chr19_54622004_54643159	1	1	1	0	1	1	1	0	0	0	0	1	1	0	1	1	1	1	0	1	0.52092	0.601771	1
chr19_54657233_54663039-chr19_54643159_54647787	1	1	1	0	1	1	1	0	0	0	0	0	1	0	1	1	1	1	0	0	0.336239	0.186744	1
chr19_54657233_54663039-chr19_54882151_54893239	1	1	1	0	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0.0543357	0	1
chr19_54695540_54703388-chr19_54471705_54498373	0	0	1	0	1	1	1	0	0	0	0	1	0	1	0	1	1	0	0	0	0.156521	0	1
chr19_54695540_54703388-chr19_54600850_54620705	0	0	1	0	1	1	1	0	0	0	0	1	1	0	1	1	1	0	0	1	0.686726	0.601771	1
chr19_54695540_54703388-chr19_54622004_54643159	0	0	1	0	1	1	1	0	0	0	0	1	1	0	1	1	1	1	0	1	0.650842	0.601771	1
chr19_54695540_54703388-chr19_54664754_54667583	0	0	1	0	1	1	1	0	0	0	0	1	1	0	0	1	1	0	0	0	0.704678	0.033168	1
chr19_54695540_54703388-chr19_54667671_54677284	0	0	1	0	1	1	1	0	0	0	1	1	0	0	0	1	1	1	1	0	-0.167313	0.00584	1
chr19_54706734_54708945-chr19_54600850_54620705	0	0	1	0	1	1	1	1	0	0	0	1	1	0	1	1	1	0	0	1	0.523307	0.601771	1
chr19_54706734_54708945-chr19_54664754_54667583	0	0	1	0	1	1	1	1	0	0	0	1	1	0	0	1	1	0	0	0	0.316753	0.033168	1
chr19_54706734_54708945-chr19_54667671_54677284	0	0	1	0	1	1	1	1	0	0	1	1	0	0	0	1	1	1	1	0	-0.0233077	0.00584	1
chr19_54862831_54866484-chr19_54667671_54677284	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1	1	1	0	0.0453657	0.00584	1
chr19_55195708_55198921-chr19_54935996_54949475	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	1	1	0	0.237543	0.001509	1
chr1_151324693_151329948-chr1_151158061_151171193	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	0	1	1	-4.1317e-16	1.31036	1
chr1_151324693_151329948-chr1_151180715_151199990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.442892	1
chr1_151324693_151329948-chr1_151254384_151268403	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	0	1	-1.64402e-17	0.248565	1
chr1_151324693_151329948-chr1_151270864_151283078	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	0	1	0	-3.56648e-17	1.50944	1
chr1_151358657_151368243-chr1_151158061_151171193	0	0	1	0	0	1	1	0	0	0	1	1	1	0	1	1	1	0	1	1	0.403081	1.31036	1
chr1_151358657_151368243-chr1_151180715_151199990	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4.91175e-17	0.442892	1
chr1_151358657_151368243-chr1_151219411_151234038	0	0	1	0	0	1	1	0	0	0	1	1	1	0	1	1	1	0	1	1	0.449892	3.71383	1
chr1_151358657_151368243-chr1_151254384_151268403	0	0	1	0	0	1	1	0	0	0	1	1	1	0	1	1	1	1	0	1	0.402802	0.248565	1
chr1_151358657_151368243-chr1_151270864_151283078	0	0	1	0	0	1	1	0	0	0	1	1	1	0	1	1	1	0	1	0	0.251045	1.50944	1
chr1_151358657_151368243-chr1_151516085_151535167	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0.274921	0.038172	1
chr1_151375897_151378579-chr1_151158061_151171193	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	0	1	1	-0.0376899	1.31036	1
chr1_151375897_151378579-chr1_151219411_151234038	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	0	1	1	-0.139917	3.71383	1
chr1_151375897_151378579-chr1_151254384_151268403	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	1	0	1	0.438549	0.248565	1
chr1_151375897_151378579-chr1_151309061_151322694	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	0	1	1	-0.0287976	0.739698	1
chr1_151375897_151378579-chr1_151333184_151350267	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	0	0	1	-0.104714	0.544418	1
chr1_151443030_151447169-chr1_151427826_151434310	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	1	1	1	0	1	0.214436	0.559693	1
chr1_151443030_151447169-chr1_151618750_151636526	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.162147	0.228397	1
chr1_151461759_151468043-chr1_151411623_151426875	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	6.64627e-17	0.559693	1
chr1_151461759_151468043-chr1_151618750_151636526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4.92232e-17	0.228397	1
chr1_151473324_151476039-chr1_151411623_151426875	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0.598694	0.559693	1
chr1_151542198_151546427-chr1_151516085_151535167	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0.213123	0.038172	1
chr1_151546427_151553405-chr1_151254384_151268403	0	1	1	0	0	1	1	0	0	1	1	1	1	0	1	1	1	1	0	1	0.374437	0.248565	1
chr1_151546427_151553405-chr1_151270864_151283078	0	1	1	0	0	1	1	0	0	1	1	1	1	0	1	1	1	0	1	0	-0.0790074	1.50944	1
chr1_151546427_151553405-chr1_151368336_151375897	0	1	1	0	0	1	1	0	0	1	1	1	1	0	1	1	1	0	1	1	0.262451	7.80428	1
chr1_151546427_151553405-chr1_151411623_151426875	0	1	1	0	0	1	1	0	0	1	1	0	0	0	1	0	0	1	1	0	-0.629783	0.559693	1
chr1_151546427_151553405-chr1_151427826_151434310	0	1	1	0	0	1	1	0	0	1	0	1	1	0	0	1	1	1	0	1	0.672604	0.559693	1
chr1_151546427_151553405-chr1_151496437_151509688	0	1	1	0	0	1	1	0	0	1	1	1	0	1	0	0	0	0	1	0	-0.1431	0.001489	1
chr1_151546427_151553405-chr1_151516085_151535167	0	1	1	0	0	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	-0.421655	0.038172	1
chr1_151546427_151553405-chr1_151618750_151636526	0	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0.284836	0.228397	1
chr1_151553405_151554759-chr1_151246650_151254384	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	1	1	0	1	1	0.494804	0.248565	1
chr1_151553405_151554759-chr1_151411623_151426875	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	1	0	0.245671	0.559693	1
chr1_151553405_151554759-chr1_151496437_151509688	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	1	0	0.270744	0.001489	1
chr1_151553405_151554759-chr1_151516085_151535167	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0.164483	0.038172	1
chr1_151565791_151575769-chr1_151254384_151268403	1	1	1	0	0	1	0	1	1	0	1	1	1	0	1	1	1	1	0	1	0.00878458	0.248565	1
chr1_151565791_151575769-chr1_151333184_151350267	1	1	1	0	0	1	0	1	1	0	1	1	1	0	1	1	1	0	0	1	0.295213	0.544418	1
chr1_151565791_151575769-chr1_151411623_151426875	1	1	1	0	0	1	0	1	1	0	1	0	0	0	1	0	0	1	1	0	0.244175	0.559693	1
chr1_151565791_151575769-chr1_151427826_151434310	1	1	1	0	0	1	0	1	1	0	0	1	1	0	0	1	1	1	0	1	0.0171996	0.559693	1
chr1_151565791_151575769-chr1_151496437_151509688	1	1	1	0	0	1	0	1	1	0	1	1	0	1	0	0	0	0	1	0	0.265732	0.001489	1
chr1_151565791_151575769-chr1_151516085_151535167	1	1	1	0	0	1	0	1	1	0	0	0	0	1	0	0	0	1	0	0	-0.462407	0.038172	1
chr1_151565791_151575769-chr1_151618750_151636526	1	1	1	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	-0.330032	0.228397	1
chr1_151575769_151578164-chr1_151516085_151535167	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0.778201	0.038172	1
chr20_33918187_33927199-chr20_33868733_33888526	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	1	-3.05613e-16	2.08706	1
chr20_33918187_33927199-chr20_33895258_33906002	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	8.18048e-17	2.06937	1
chr20_33918187_33927199-chr20_33994792_34007876	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	1	-9.58401e-17	2.06937	1
chr20_33918187_33927199-chr20_34021575_34028951	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	1	1	7.02991e-17	8.1e-05	1
chr20_33927199_33930063-chr20_34020063_34021575	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0.209404	0	1
chr20_33927199_33930063-chr20_34021575_34028951	1	0	0	0	1	0	0	0	1	0	1	1	0	1	0	1	1	0	1	1	0.591854	8.1e-05	1
chr20_33939916_33940892-chr20_33934093_33937906	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2.06937	1
chr20_34028951_34036674-chr20_33868733_33888526	1	1	0	1	0	1	1	0	1	1	0	1	1	1	1	1	1	0	0	1	0.122842	2.08706	1
chr20_34028951_34036674-chr20_33893927_33895258	1	1	0	1	0	1	1	0	1	1	1	1	1	0	0	0	1	0	1	0	0.316785	2.06937	1
chr20_34028951_34036674-chr20_33895258_33906002	1	1	0	1	0	1	1	0	1	1	0	0	1	0	0	0	1	0	0	0	0.208535	2.06937	1
chr20_34028951_34036674-chr20_33994792_34007876	1	1	0	1	0	1	1	0	1	1	0	1	1	1	1	1	1	0	0	1	0.215495	2.06937	1
chr20_34086509_34095771-chr20_34267844_34286390	0	0	0	0	1	0	0	1	0	0	1	1	1	0	1	1	1	0	1	0	-0.0188975	1.99514	1
chr20_34183347_34185753-chr20_34124012_34154818	0	0	0	1	0	0	0	0	0	0	1	1	1	1	1	1	1	0	1	1	-0.0960872	4.04785	1
chr20_34183347_34185753-chr20_34286390_34290001	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	0	1	0	-0.384695	1.99514	1
chr20_34183347_34185753-chr20_34292924_34300586	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0.142858	1.48526	1
